"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale"
1941,"1Fam","None",-0.561396796481775,"TA","Y",-0.563922370278605,0.302644848030567,"TA",-0.0572631602538461,"Y",-0.72938168744377,-0.135212816031738,"60","RL","Norm","2Story",-0.876675175975308,-0.678509250856187
1942,"1Fam","BrkFace",0.534926631536581,"TA","Y",-0.767355201562123,0.459163188604159,"Gd",-0.259723139086027,"Y",-0.72938168744377,-0.120695522736403,"60","RL","Norm","2Story",-0.6463367856011,-0.347234034344367
1943,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.453241786138983,-0.306952899466578,"Gd",-0.0480604339432924,"Y",-0.72938168744377,0.358375156009647,"120","RL","Norm","1Story",-0.580525816922755,-0.252583972483848
1944,"1Fam","Stone",0.17325292332434,"Gd","Y",0.028795508522755,2.0881896016793,"Ex",0.968840823372888,"Y",0.773613952904676,-0.236833869099082,"60","RL","Norm","2Story",-1.10701356634952,-1.00978446736801
1945,"1Fam","BrkFace",1.11134410399984,"Ex","Y",1.82704127641163,0.81956726229335,"Ex",0.90902310235429,"Y",0.945832203361268,0.401927035895652,"20","RL","Norm","1Story",-1.07410808201034,-0.962459436437746
1946,"1Fam","None",-0.561396796481775,"TA","Y",0.797319537816044,-0.0248079960641832,"TA",0.103784550180843,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Feedr","1Story",0.636977103626627,1.49844217193577
1947,"TwnhsE","BrkFace",0.444508204483521,"Ex","Y",1.3900374166174,0.461222640453811,"Ex",0.389069065808007,"Y",0.491802270339342,-0.00455717637372405,"120","RL","PosN","1Story",-1.17282453502786,-1.10443452922853
1948,"1Fam","BrkFace",-0.312746122085859,"TA","Y",0.83248076791443,0.00402432983095211,"TA",1.22191579691311,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.702788072304972,1.59309223379629
1949,"1Fam","BrkFace",0.0150206759814842,"Gd","Y",1.33478405503423,0.415914699761456,"Ex",0.255629534304979,"Y",-0.72938168744377,-0.00455717637372405,"20","RL","Norm","1Story",-0.547620332583583,-0.205258941553588
1950,"1Fam","BrkFace",0.421903597720255,"Gd","Y",0.259855020597862,-0.465530691889822,"TA",0.577724955174357,"Y",0.460489861165416,-0.701387254549797,"20","RL","Norm","1Story",-0.38309291088772,0.0313662130977115
1951,"1Fam","BrkFace",1.60299430110086,"Gd","Y",2.27911423481945,1.1902685952308,"Gd",0.356859523721069,"Y",0.836238771252528,-0.701387254549797,"20","RL","Norm","1Story",-0.218565489191858,0.267991367749011
1952,"1Fam","BrkFace",0.534926631536581,"Gd","Y",1.57086659998053,0.609503173628793,"Gd",0.361460886876346,"Y",2.92634208361208,-0.701387254549797,"20","RL","Norm","1Story",-0.25147097353103,0.220666336818751
1953,"1Fam","BrkFace",2.94796840351513,"TA","Y",0.136790715253511,-0.566443832522796,"Gd",-0.0526617970985692,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.152754520513513,0.362641429609531
1954,"1Fam","BrkFace",1.02092567694678,"TA","Y",0.302550800003044,1.14907955823775,"TA",0.0761763712491822,"Y",-0.510194823226288,0.358375156009647,"60","RL","Norm","2Story",-0.284376457870203,-0.205258941553588
1955,"1Fam","None",-0.561396796481775,"TA","Y",-1.09636385462559,-0.366677003106501,"TA",0.053169555472798,"Y",-0.72938168744377,-0.701387254549797,"60","RL","Norm","2Story",0.0775838698606944,0.69391664612135
1956,"1Fam","BrkFace",0.387996687575358,"Gd","Y",0.661697650293699,2.78840323056116,"Gd",3.87230097435257,"Y",-0.72938168744377,-0.46911056182444,"60","RL","Norm","2Story",-0.218565489191858,0.267991367749011
1957,"1Fam","BrkFace",0.116741406416177,"TA","Y",0.721974044748075,-0.0865915515537587,"TA",0.00255456076475279,"Y",-0.72938168744377,-0.352972215461761,"20","RL","Norm","1Story",-0.152754520513513,0.362641429609531
1958,"1Fam","BrkFace",1.71036618322636,"Gd","Y",0.199578626143486,1.7586773057349,"Gd",1.44738259152168,"Y",0.773613952904676,1.91172553861048,"60","RL","Norm","2Story",-0.810864207296963,-0.583859188995667
1959,"Duplex","None",-0.561396796481775,"TA","Y",-0.654336961960169,0.630097692125318,"TA",0.0347641028516906,"Y",-0.72938168744377,-0.0481090562597286,"90","RL","Norm","2Story",-0.086943551835168,0.45729149147005
1960,"1Fam","BrkFace",-0.154513874743004,"TA","Y",-0.553876304536209,-1.13279309117724,"TA",-0.848697622961462,"Y",-0.604132050748066,-0.701387254549797,"20","RL","Norm","1Story",0.0775838698606944,0.69391664612135
1961,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-1.28107362435222,"TA",0.476494965758267,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.0117729011823495,0.59926658426083
1962,"Twnhs","BrkFace",1.46736666052126,"TA","Y",-1.69159324986255,-1.02776104684496,"TA",-0.959130338688106,"Y",-0.322320368182733,-0.701387254549797,"160","RM","Norm","2Story",-0.0540380674959955,0.50461652240031
1963,"Twnhs","BrkFace",1.82338921704269,"TA","Y",-1.69159324986255,-1.02776104684496,"TA",-0.554210381023744,"Y",2.48796835517712,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
1964,"Twnhs","BrkFace",1.45041320544882,"TA","Y",-1.3224003338295,-0.379033714204416,"TA",-0.959130338688106,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
1965,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.757309135819727,-0.0618781293579285,"TA",-0.0572631602538461,"Y",-0.72938168744377,-0.701387254549797,"160","RL","Norm","2Story",-0.11984903617434,0.40996646053979
1966,"Twnhs","None",-0.561396796481775,"TA","Y",-0.25500584869993,-0.887718321068589,"TA",-0.149290423359383,"Y",-0.72938168744377,-0.149730109327073,"120","RL","Norm","1Story",-0.185660004852685,0.315316398679271
1967,"1Fam","Stone",1.14525101414474,"Gd","Y",1.06856331286073,0.197612803698289,"Gd",1.99034344384435,"Y",0.906691691893861,0.677755608507014,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
1968,"1Fam","Stone",2.56934124023044,"Gd","Y",3.28372080905904,2.01404933509181,"Ex",0.816995839248753,"Y",2.0730789336226,0.430961622486322,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
1969,"1Fam","BrkFace",2.15115601511003,"Ex","Y",1.99280136116116,0.955491084370416,"Ex",1.07467217594426,"Y",0.491802270339342,2.30369245758452,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
1970,"1Fam","BrkFace",0.964414160038617,"Gd","Y",1.74164971760126,2.59893366039313,"Ex",1.73726847030412,"Y",0.930175998774305,1.94076012520115,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
1971,"1Fam","BrkFace",2.08334219482024,"Ex","Y",1.19413913464068,2.68543063807853,"Ex",3.11767741688717,"Y",-0.494538618639325,2.20207140451717,"60","RL","PosN","2Story",-1.10701356634952,-1.05710949829827
1972,"1Fam","BrkFace",1.51822702573861,"Gd","Y",0.646628551680105,1.74014223908803,"Ex",2.44127703306148,"Y",0.773613952904676,0.213202223056299,"60","RL","Norm","2Story",-1.10701356634952,-1.00978446736801
1973,"1Fam","Stone",0.0489275861263819,"Ex","Y",-0.523738107309021,1.23969543962246,"Gd",0.844604018180414,"Y",0.0534285419043788,-0.352972215461761,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
1974,"1Fam","Stone",0.150648316561075,"Gd","Y",0.033818541393953,1.74220169093768,"Ex",1.3047403337081,"Y",1.02411322629608,1.36006839338775,"60","RL","Norm","2Story",-1.07410808201034,-0.962459436437746
1975,"1Fam","Stone",3.28138635327329,"Ex","Y",3.29878990767263,2.02640604618973,"Ex",1.45658531783223,"Y",0.476146065752379,0.242236809646969,"20","RL","Norm","1Story",-1.04120259767117,-0.915134405507486
1976,"1Fam","BrkFace",2.28678365568962,"Gd","Y",1.05098269781154,0.183196640750721,"Gd",1.19430761798145,"Y",0.961488407948231,-0.294903042280421,"20","RL","Norm","1Story",-1.04120259767117,-0.962459436437746
1977,"1Fam","BrkFace",5.71138158032428,"Gd","Y",0.900291711675603,2.39504792727753,"Gd",1.25872670215533,"Y",-0.72938168744377,0.169650343170294,"60","RL","Norm","2Story",-0.975391628992825,-0.867809374577226
1978,"1Fam","BrkFace",0.68750772718862,"Gd","Y",1.62611996156371,2.47948545311328,"Gd",1.48419349676389,"Y",1.36854972720927,0.140615756579625,"60","RL","Norm","2Story",-1.04120259767117,-0.915134405507486
1979,"TwnhsE","BrkFace",2.21896983539983,"Ex","Y",1.78183398057085,0.782497128999604,"Ex",1.82929573340966,"Y",-0.72938168744377,-0.00455717637372405,"120","RL","Norm","1Story",-1.20573001936703,-1.15175956015879
1980,"TwnhsE","Stone",0.252369046995767,"Gd","Y",0.528587279206953,-0.245169343977003,"Gd",0.053169555472798,"Y",-0.72938168744377,-0.222316575803747,"120","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
1981,"TwnhsE","BrkFace",3.47352551076104,"Ex","Y",1.61607389582131,0.646573306922538,"Ex",2.16979660690014,"Y",0.914519794187342,-0.701387254549797,"120","RL","Norm","1Story",-1.17282453502786,-1.15175956015879
1982,"TwnhsE","BrkFace",0.433205901101888,"Gd","Y",0.465799368316978,-0.296655640218316,"Gd",0.356859523721069,"Y",-0.72938168744377,-0.193281989213077,"120","RL","Norm","1Story",-1.13991905068869,-1.10443452922853
1983,"TwnhsE","BrkFace",0.546228934918213,"Gd","Y",0.465799368316978,-0.296655640218316,"Gd",0.356859523721069,"Y",-0.72938168744377,-0.193281989213077,"120","RL","Norm","1Story",-1.13991905068869,-1.10443452922853
1984,"Twnhs","Stone",0.0376252827447493,"Gd","Y",-0.985857131459235,0.288228685083,"Gd",0.00715592392002963,"Y",-0.72938168744377,-0.309420335575756,"160","RL","Norm","2Story",-1.04120259767117,-0.962459436437746
1985,"TwnhsE","BrkFace",0.246717895304951,"Gd","Y",0.749600725539664,-0.063937581207581,"Gd",0.789387660317092,"Y",0.491802270339342,-0.4110413886431,"120","RL","Norm","1Story",-1.04120259767117,-0.915134405507486
1986,"TwnhsE","BrkFace",-0.425769155902185,"Gd","Y",1.05349421424714,0.185256092600374,"Gd",0.899820376043736,"Y",0.390036940524083,-0.4110413886431,"120","RM","Norm","1Story",-1.07410808201034,-0.962459436437746
1987,"1Fam","BrkFace",-0.44837376266545,"Gd","Y",0.224693790499476,-0.494363017784957,"Gd",-0.204506781222705,"Y",0.0534285419043788,-0.352972215461761,"20","RL","Norm","1Story",-1.17282453502786,-1.15175956015879
1988,"1Fam","None",-0.561396796481775,"Gd","Y",-0.862792826114884,0.0596295297715701,"Gd",-0.365554491657394,"Y",-0.72938168744377,0.387409742600317,"60","RL","Norm","2Story",-1.07410808201034,-0.962459436437746
1989,"1Fam","None",-0.561396796481775,"Gd","Y",-0.794981882353712,0.481817158950336,"Gd",-0.333344949570456,"Y",0.350896429056675,-0.00455717637372405,"60","RL","Norm","2Story",-1.008297113332,-0.915134405507486
1990,"1Fam","BrkFace",0.546228934918213,"Gd","Y",-0.777401267304519,1.02963135095791,"Gd",-0.176898602291044,"Y",0.209990587774009,-0.00455717637372405,"60","RL","Norm","2Story",-1.04120259767117,-0.915134405507486
1991,"TwnhsE","Stone",0.433205901101888,"Gd","Y",0.505983631286562,-0.263704410623875,"Gd",0.053169555472798,"Y",0.773613952904676,-0.323937628871091,"120","RL","Norm","1Story",-1.17282453502786,-1.15175956015879
1992,"1Fam","BrkFace",3.09489834747635,"Gd","Y",-0.373047121173082,0.83604287709057,"TA",-0.190702691756874,"Y",0.116053360252231,-0.701387254549797,"60","RL","Norm","2Story",-0.942486144653653,-0.820484343646966
1993,"1Fam","None",-0.561396796481775,"Gd","Y",-1.12901356828838,-0.148375107043334,"Gd",-0.319540860104626,"Y",0.0534285419043788,-0.193281989213077,"60","RL","RRAn","2Story",-1.008297113332,-0.867809374577226
1994,"1Fam","None",-0.561396796481775,"Gd","Y",-0.300213144540712,1.72160717244115,"TA",-0.333344949570456,"Y",0.397865042817564,-0.0626263495550635,"60","RL","RRAn","2Story",-0.90958066031448,-0.773159312716706
1995,"1Fam","None",-0.561396796481775,"TA","Y",-0.712101839978945,0.339714981324313,"TA",-0.103276791806614,"Y",-0.72938168744377,0.793893954869693,"60","RL","Norm","2Story",-0.90958066031448,-0.725834281786446
1996,"1Fam","BrkFace",6.72858888467121,"Gd","Y",0.0639567386211408,1.46829459493389,"Gd",0.200413176441657,"Y",-0.72938168744377,1.20037816713907,"OTHERS","RL","Norm","2.5Unf",-0.843769691636135,-0.631184219925927
1997,"1Fam","BrkFace",1.10569295230902,"Gd","Y",0.945499007516384,1.41268939499328,"Ex",0.987246275993996,"Y",0.538770884100231,1.51975861963644,"60","RL","Norm","2Story",-0.942486144653653,-0.773159312716706
1998,"1Fam","BrkFace",2.23592329047228,"Gd","Y",2.1334462815547,1.07082038795096,"Gd",2.14218842796848,"Y",0.397865042817564,-0.222316575803747,"20","RL","Norm","1Story",-0.876675175975308,-0.678509250856187
1999,"1Fam","None",-0.561396796481775,"Gd","Y",-0.232402200779539,1.31589515805961,"Gd",0.476494965758267,"Y",0.58573949786112,-0.701387254549797,"60","RL","Norm","2Story",-0.810864207296963,-0.631184219925927
2000,"1Fam","BrkFace",2.07203989143861,"Gd","Y",0.237251372677471,2.09024905352895,"Gd",1.28173351793171,"Y",0.773613952904676,0.561617262144335,"60","RL","Norm","2Story",-0.77795872295779,-0.536534158065407
2001,"1Fam","BrkFace",1.24697174457943,"Gd","Y",-0.121895477613184,1.46417569123459,"Gd",1.42897713890057,"Y",2.2844376955466,0.735824781688354,"60","RL","Norm","2Story",-0.712147754279445,-0.489209127135147
2002,"1Fam","BrkFace",0.161950619942707,"Gd","Y",1.05851724711834,0.189374996299679,"Gd",0.780184934006538,"Y",-0.72938168744377,-0.323937628871091,"20","RL","RRAn","1Story",-1.13991905068869,-1.05710949829827
2003,"1Fam","Stone",0.320182867285563,"Gd","Y",0.463287851881379,0.772199869751342,"Gd",1.7418698334594,"Y",0.397865042817564,0.169650343170294,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
2004,"1Fam","Stone",1.19046022767127,"Gd","Y",-0.506157492259829,0.798972743796824,"Gd",1.87530936496243,"Y",0.58573949786112,0.866480421346367,"60","RL","Norm","2Story",-1.17282453502786,-1.15175956015879
2005,"1Fam","None",-0.561396796481775,"Gd","Y",0.762158307717658,-0.0536403219593184,"Gd",0.0347641028516906,"Y",-0.72938168744377,-0.4110413886431,"20","RL","Feedr","1Story",-1.13991905068869,-1.10443452922853
2006,"1Fam","None",-0.561396796481775,"Gd","Y",0.541144861384948,-0.23487208472874,"Gd",0.531711323621589,"Y",0.773613952904676,0.939066887823042,"20","FV","Norm","1Story",-1.17282453502786,-1.15175956015879
2007,"1Fam","BrkFace",1.08873949723657,"Gd","Y",1.26446159483746,0.358250047971185,"Gd",0.863009470801521,"Y",0.311755917589268,1.04068794089039,"20","FV","Norm","1Story",-1.17282453502786,-1.10443452922853
2008,"1Fam","Stone",0.625345058589641,"Gd","Y",0.154371330302704,-0.552027669575228,"Gd",-0.0480604339432924,"Y",0.58573949786112,1.73751801906646,"20","FV","Norm","1Story",-1.17282453502786,-1.15175956015879
2009,"1Fam","None",-0.561396796481775,"Gd","Y",-0.807539464531707,0.432390314558676,"Gd",0.320048618478854,"Y",0.390036940524083,0.256754102942303,"60","RL","Norm","2Story",-1.04120259767117,-0.915134405507486
2010,"1Fam","BrkFace",-0.0245373858542296,"Gd","Y",-0.807539464531707,0.364428403520143,"Gd",0.025561376541137,"Y",0.58573949786112,0.285788689532973,"60","RL","Norm","2Story",-1.04120259767117,-0.962459436437746
2011,"1Fam","BrkFace",0.150648316561075,"TA","Y",0.0463761235719479,-0.640584099110286,"Gd",-2.17389021168119,"Y",-0.72938168744377,0.60516914203034,"20","RL","RRAe","1Story",-1.10701356634952,-1.05710949829827
2012,"1Fam","None",-0.561396796481775,"Gd","Y",0.0137264099091611,-0.667356973155769,"Gd",0.0485681923175212,"Y",-0.72938168744377,-0.236833869099082,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2013,"1Fam","BrkFace",-0.346653032230757,"Gd","Y",-1.01097229581522,0.253218003638907,"Gd",0.241825444839148,"Y",-0.72938168744377,0.314823276123643,"60","RL","Norm","2Story",-0.77795872295779,-0.536534158065407
2014,"1Fam","BrkFace",0.116741406416177,"Gd","Y",-0.679452126316159,0.399439084964236,"Gd",0.00715592392002963,"Y",0.397865042817564,0.692272901802349,"60","RL","Norm","2Story",-0.712147754279445,-0.489209127135147
2015,"1Fam","BrkFace",0.258020198686584,"Gd","Y",-0.815074013838504,0.352071692422228,"Gd",0.0485681923175212,"Y",0.397865042817564,0.372892449304982,"60","RL","Norm","2Story",-0.745053238618618,-0.536534158065407
2016,"1Fam","None",-0.561396796481775,"Gd","Y",-0.827631596016499,0.393260729415278,"Gd",0.711164486677386,"Y",-0.72938168744377,0.285788689532973,"60","RL","Norm","2Story",-0.975391628992825,-0.820484343646966
2017,"1Fam","None",-0.561396796481775,"Gd","Y",-0.784935816611316,0.516827840394429,"Gd",0.154399544888888,"Y",0.773613952904676,0.532582675553666,"60","RL","Norm","2Story",-0.679242269940273,-0.394559065274627
2018,"1Fam","None",-0.561396796481775,"TA","Y",-0.433323515627458,-1.03393940239392,"TA",-0.406966760054886,"Y",0.405693145111046,0.111581169988955,"20","RL","RRAe","1Story",0.275016775895729,0.977866831702909
2019,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-1.28107362435222,"Gd",-0.24131768646492,"Y",0.303927815295786,-0.701387254549797,"20","RL","Feedr","1Story",0.340827744574074,-1.10443452922853
2020,"2fmCon","None",-0.561396796481775,"TA","N",-0.669406060573763,-1.22752787626125,"TA",-0.756670359855925,"Y",-0.72938168744377,-0.701387254549797,"190","RL","RRAe","1Story",0.110489354199867,0.741241677051609
2021,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-1.28107362435222,"TA",-0.903913980824784,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.275016775895729,0.977866831702909
2022,"1Fam","BrkFace",0.252369046995767,"TA","Y",0.686812814649689,-0.115423877448894,"TA",0.053169555472798,"Y",0.186506280893564,0.866480421346367,"20","RL","Norm","1Story",-0.086943551835168,0.45729149147005
2023,"1Fam","None",-0.561396796481775,"TA","Y",-0.390627736222275,0.319120462827787,"TA",0.080777734404459,"Y",-0.72938168744377,-0.701387254549797,"50","RL","Feedr","1.5Fin",-0.021132583156823,0.55194155333057
2024,"1Fam","BrkFace",1.15655331752637,"Gd","Y",0.521052729900156,2.46506929016571,"Gd",0.00255456076475279,"Y",1.12587855611134,2.94245336257925,"60","RL","Norm","2Story",-0.613431301261928,-0.347234034344367
2025,"1Fam","BrkFace",2.64845736390186,"Gd","Y",1.68388483958249,2.67719283067992,"Gd",0.752576755074877,"Y",1.57208038683979,0.0099601169216108,"60","RL","Norm","1.5Fin",-0.712147754279445,-0.489209127135147
2026,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.222182274063877,-0.49642246963461,"Gd",0.103784550180843,"Y",-0.72938168744377,0.750342074983689,"120","FV","Norm","1Story",-1.07410808201034,-1.00978446736801
2027,"TwnhsE","None",-0.561396796481775,"Gd","Y",-1.39774582689747,-0.589097802868973,"Gd",0.0347641028516906,"Y",-0.72938168744377,1.70848343247579,"160","FV","Norm","2Story",-1.10701356634952,-1.00978446736801
2028,"TwnhsE","None",-0.561396796481775,"Gd","Y",-1.13905963403077,-0.19368304773569,"Gd",0.310845892168301,"Y",-0.72938168744377,0.779376661574358,"160","FV","Norm","2Story",-1.17282453502786,-1.10443452922853
2029,"Twnhs","Stone",0.659251968734539,"TA","Y",-1.00343774650843,0.129650892659756,"TA",-0.149290423359383,"Y",-0.72938168744377,-0.236833869099082,"160","FV","Norm","2Story",-0.90958066031448,-0.725834281786446
2030,"TwnhsE","BrkFace",0.907902643130454,"Gd","Y",1.20920823325428,0.31294210727883,"Ex",0.103784550180843,"Y",1.07108184005697,0.285788689532973,"120","FV","Norm","1Story",-0.942486144653653,-0.773159312716706
