"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale","averagePrice_surface"
380,"1Fam","BrkFace",-0.478963944806517,"TA","Y",-0.40256505060756,0.541478445905578,"TA",-0.0466787230750222,"Y",0.0459193778097454,0.246614936034805,"60","RL","RRAn","2Story",-0.951305600957027,-0.733056350804918,99.4444444444444
381,"1Fam","None",-0.567590011190771,"TA","Y",-0.3534170872079,0.334049199375141,"Gd",-0.771638920170453,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.56500872077154,1.68878984799844,75.103489059728
382,"1Fam","None",-0.567590011190771,"Gd","Y",0.357935014629282,-0.408128838669542,"Gd",0.463131996172732,"Y",0.971410967225248,1.12200698765399,"20","FV","Norm","1Story",-1.1499619947777,-1.02367789466132,144.312067640277
383,"1Fam","None",-0.567590011190771,"Gd","Y",-0.578463024880026,0.535769384074465,"Gd",0.776501887820435,"Y",0.396967911725971,0.0956852719625318,"60","RL","Norm","2Story",-1.1499619947777,-1.02367789466132,118.809126321647
384,"1Fam","None",-0.567590011190771,"TA","N",-0.97940693682462,-1.39199049423134,"TA",-0.528426466951341,"N",-0.751918199272585,-0.704241947620518,"OTHERS","OTHER","Norm","1.5Unf",1.43257112489109,1.68878984799844,96.9387755102041
385,"1Fam","None",-0.567590011190771,"Gd","Y",-0.216320136672007,0.832640599292338,"Gd",0.131053454277406,"Y",0.971410967225248,2.782233292449,"60","RL","Feedr","2Story",-0.686430409196125,-0.34556095899638,122.887864823349
386,"TwnhsE","BrkFace",-0.478963944806517,"Gd","Y",0.275159497324592,-0.469025498201413,"Gd",-0.20102508761792,"Y",0.412924663267617,-0.402382619475971,"120","RL","Norm","1Story",-1.08374319683748,-0.975240970685253,151.300236406619
387,"1Fam","None",-0.567590011190771,"TA","Y",-1.30533553621184,-0.630782250082946,"TA",-2.2122049892375,"N",-0.751918199272585,1.57479597987081,"50","RL","Feedr","1.5Fin",2.02854030635312,-0.539308654900649,68.4121621621622
388,"1Fam","BrkFace",0.844887921808287,"TA","Y",-0.0973303305465144,-0.743060466094834,"TA",-0.565843767446589,"Y",1.60968102889111,-0.704241947620518,"80","RL","Norm","SLvl",-0.156680025674321,0.429429824620694,111.111111111111
389,"1Fam","BrkFace",0.124801132436218,"Gd","Y",0.818373829636621,-0.0693911700235069,"Gd",0.486517808982262,"Y",0.205486893226211,-0.326917787439834,"20","RL","Norm","1Story",-0.918196201986915,-0.733056350804918,129.141311697093
390,"1Fam","Stone",0.939053117341558,"Ex","Y",1.49868511248454,1.55388541062294,"Ex",1.74467453813498,"Y",0.811843451808782,1.31821555094795,"60","RL","Norm","2Story",-1.18307139374782,-1.12055174261345,182.675814751286
391,"1Fam","None",-0.567590011190771,"TA","Y",-0.521554856733052,-0.282529478385057,"TA",-0.416174565465597,"Y",-0.751918199272585,1.25784368531904,"50","RL","Norm","1.5Fin",2.35963429605425,1.68878984799844,87.0519385515728
392,"1Fam","None",-0.567590011190771,"TA","Y",-0.927672238509188,0.847864764175306,"Gd",0.40700604542986,"Y",0.245378772080328,2.19360760256713,"60","RL","Norm","2Story",-0.98441499992714,-0.829930198757052,109.637939826619
393,"1Fam","None",-0.567590011190771,"TA","Y",-0.725906915079006,-1.20549447441498,"TA",-0.837119196037137,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.406179756817595,1.25285753221384,120.748299319728
394,"1Fam","None",-0.567590011190771,"TA","Y",-0.969059997161533,-1.38437841178985,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"30","RL","Feedr","1Story",1.00214893827962,1.68878984799844,126.903553299492
395,"1Fam","None",-0.567590011190771,"TA","Y",-1.10615694769743,-0.916235341638594,"TA",-1.08968597438006,"Y",-0.751918199272585,-0.115616257738651,"50","RL","Norm","1.5Fin",1.03525833724974,1.68878984799844,105.41586073501
396,"1Fam","None",-0.567590011190771,"TA","Y",-0.0481823671468546,-0.706903074497786,"TA",0.575383897658476,"Y",-0.400869665356359,-0.704241947620518,"20","RL","Norm","1Story",0.505507953727934,1.39816830414204,112.762237762238
397,"1Fam","None",-0.567590011190771,"TA","Y",-0.694866096089747,-1.18265822709053,"TA",0.5940925479061,"Y",0.963432591454425,-0.704241947620518,"20","RL","Norm","1Story",-0.0242424297938703,0.623177520524963,137.58389261745
398,"1Fam","BrkFace",1.02767918372581,"TA","Y",-0.741427324573635,0.56431469323003,"TA",-0.977434072894317,"Y",-0.751918199272585,1.83137640879368,"60","RL","PosN","2Story",0.306851559907257,1.10754676028563,93.5430463576159
399,"1Fam","None",-0.567590011190771,"TA","Y",-0.22149360650355,-0.834405455392641,"TA",-0.631324043313273,"N",-0.751918199272585,-0.704241947620518,"30","RM","Norm","1Story",1.69744631665199,1.68878984799844,62.2098421541318
400,"1Fam","Stone",-0.0136770962891797,"Gd","Y",-0.130957884451545,0.0657232933128327,"Gd",-0.163607787122672,"Y",-0.751918199272585,1.83137640879368,"60","FV","Norm","2Story",-1.1499619947777,-1.07211481863739,155.483870967742
401,"TwnhsE","None",-0.567590011190771,"Gd","Y",0.324307460724251,-0.432868106604364,"Ex",0.1263762917155,"Y",0.205486893226211,-0.251452955403697,"120","RL","Norm","1Story",-0.818868005076576,-0.539308654900649,190.605590062112
402,"1Fam","None",-0.567590011190771,"Gd","Y",0.381215628871226,-0.391001653176203,"Gd",-0.341339964475101,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-1.11685259580759,-0.975240970685253,125.946564885496
403,"1Fam","None",-0.567590011190771,"TA","Y",-1.26912124739104,-1.60512880259289,"TA",-1.08968597438006,"N",0.58844893022573,-0.704241947620518,"30","RL","Norm","1Story",1.03525833724974,-0.587745578876716,160.714285714286
404,"1Fam","BrkFace",3.03284393566957,"Gd","Y",0.00613906608434834,1.42257698850734,"Gd",-0.24779671323698,"Y",0.396967911725971,1.15219292046845,"60","RL","Norm","2Story",-0.885086803016802,-0.636182502852783,114.007954043305
405,"1Fam","None",-0.567590011190771,"TA","Y",-0.922498768677645,0.107589746740994,"TA",-0.467623353646563,"Y",-0.751918199272585,-0.100523291331424,"60","RL","Norm","2Story",-0.785758606106464,-0.539308654900649,106.870229007634
406,"1Fam","None",-0.567590011190771,"TA","Y",1.18310345276041,0.198934736038801,"TA",0.0796046660964399,"Y",0.205486893226211,0.473009432143216,"20","RL","Feedr","1Story",-0.156680025674321,-0.393997882972448,92.5925925925926
407,"1Fam","None",-0.567590011190771,"TA","Y",0.00872580100011991,0.23509212763585,"TA",-1.08968597438006,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.16769593313019,1.68878984799844,70.1647345942648
408,"1Fam","None",-0.567590011190771,"TA","Y",-0.834549781541412,0.31311597266106,"TA",-0.771638920170453,"Y",-0.751918199272585,-0.704241947620518,"70","RL","Norm","2Story",1.86299331150256,0.429429824620694,105.357142857143
409,"1Fam","BrkFace",1.3711051909648,"Gd","Y",-0.237014015998179,1.24940211296358,"Gd",2.21706795688748,"Y",0.779929948725489,0.231521969627578,"60","RL","Norm","2Story",-1.1499619947777,-1.02367789466132,128.913443830571
410,"1Fam","Stone",-0.0136770962891797,"Gd","Y",-0.291335449229382,1.07051817558871,"Ex",1.69790291251592,"Y",-0.751918199272585,0.835240625916672,"60","FV","Norm","2Story",-1.18307139374782,-1.12055174261345,163.498556304139
411,"1Fam","None",-0.567590011190771,"TA","Y",0.293266641734993,-0.455704353928816,"TA",-0.575198092570401,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.439289155787708,1.3012944561899,47.0219435736677
412,"2fmCon","None",-0.567590011190771,"TA","N",-0.275815039734753,-0.874368888210432,"TA",0.463131996172732,"Y",1.35437300422477,-0.704241947620518,"190","RL","Norm","1Story",0.538617352698046,1.4466052281181,137.310606060606
413,"1Fam","Stone",1.8253137811841,"Ex","Y",0.81578709472085,-0.0712941906338779,"Gd",0.0515416907250039,"Y",-0.751918199272585,1.46914521502022,"20","FV","Norm","1Story",-1.24929019168804,-1.16898866658952,150.20297699594
414,"1Fam","None",-0.567590011190771,"TA","Y",-0.348243617376357,-0.927653465300819,"TA",-0.528426466951341,"Y",-0.751918199272585,-0.704241947620518,"30","RM","Artery","1Story",1.4656805238612,1.68878984799844,111.867704280156
415,"1Fam","None",-0.567590011190771,"Gd","Y",-0.213733401756235,1.10667556718576,"Gd",0.958911227734769,"Y",0.811843451808782,2.118142770531,"60","RL","Norm","2Story",-0.719539808166238,-0.393997882972448,108.726752503577
416,"1Fam","None",-0.567590011190771,"Gd","Y",0.458817676344373,-0.333911034865073,"Gd",-0.360048614722725,"Y",0.0459193778097454,-0.251452955403697,"20","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,135.174626865672
417,"1Fam","BrkFace",0.55685320605946,"TA","Y",-1.26912124739104,-0.219729798242814,"TA",-0.15425346199886,"Y",-0.751918199272585,-0.704241947620518,"60","RL","Norm","2Story",-0.222898823614547,0.33255597666856,106.785714285714
418,"1Fam","None",-0.567590011190771,"TA","N",0.53641972381752,2.10956742885127,"TA",1.82886346424929,"N",-0.751918199272585,-0.704241947620518,"70","RL","Feedr","2Story",1.76366511459222,1.68878984799844,91.0823170731707
419,"1Fam","None",-0.567590011190771,"TA","N",-1.05183551446622,-0.725933280601495,"TA",-1.08968597438006,"P",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.03525833724974,1.68878984799844,111.111111111111
420,"1Fam","None",-0.567590011190771,"TA","Y",-0.275815039734753,-0.874368888210432,"TA",-0.790347570418077,"Y",-0.751918199272585,0.578660196993807,"20","RL","Norm","1Story",0.108195166086581,0.816925216429231,134.469696969697
421,"Duplex","BrkFace",0.540235818612412,"TA","Y",0.469164616007459,-0.326298952423589,"TA",1.45469045929681,"Y",-0.751918199272585,-0.704241947620518,"90","RM","Norm","SFoyer",-0.851977404046689,-0.636182502852783,153.497023809524
422,"1Fam","Stone",0.130340261585234,"Gd","Y",1.13654222427652,0.164680365052124,"Gd",0.262014006010774,"Y",1.16289198572501,-0.704241947620518,"20","RL","Norm","1Story",-0.189789424644434,-0.733056350804918,134.207240948814
423,"1Fam","None",-0.567590011190771,"TA","Y",-0.451713014007219,-1.00377428971566,"TA",0.21991954295362,"N",-0.751918199272585,-0.704241947620518,"20","RL","Artery","1Story",0.571726751668159,1.49504215209417,114.372469635628
424,"1Fam","BrkFace",2.05241807629376,"Gd","Y",0.795093215394677,2.12098555251349,"Gd",1.04310015384908,"Y",-0.751918199272585,0.291893835256487,"60","RL","Norm","2Story",-0.885086803016802,-0.636182502852783,119.771863117871
425,"1Fam","BrkFace",-0.157694454163593,"TA","Y",0.086327848473267,-0.607946002758495,"TA",-0.823087708351419,"Y",-0.751918199272585,-0.0401514257025144,"20","RL","Norm","1Story",0.505507953727934,1.39816830414204,116.220735785953
426,"1Fam","None",-0.567590011190771,"TA","Y",-1.17858552533903,-0.240663024956895,"TA",-1.08968597438006,"P",-0.751918199272585,-0.704241947620518,"60","RM","Norm","2Story",0.836601943429061,-0.34556095899638,97.1922246220302
427,"1Fam","BrkFace",0.235583715416537,"Gd","Y",1.24518509073893,0.244607230687705,"Gd",0.449100508487014,"Y",-0.113648137606721,-0.704241947620518,"80","RL","Norm","SLvl",-0.587102212285787,-0.200250187068179,167.274939172749
428,"1Fam","None",-0.567590011190771,"TA","Y",-0.661238542184717,-1.15791895915571,"TA",-0.565843767446589,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.472398554757821,1.34973138016597,120.185226019846
429,"1Fam","BrkFace",0.0306359369029476,"Gd","Y",0.117368667462526,-0.585109755434043,"Gd",0.725053099639469,"Y",0.0858112566638619,0.110778238369759,"20","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,161.754966887417
430,"1Fam","None",-0.567590011190771,"TA","Y",0.645062590279926,-0.196893550918363,"Gd",0.481840646420356,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.553992813315674,-0.151813263092112,123.937677053824
431,"Twnhs","BrkFace",0.717487951380921,"TA","Y",-1.75801414647186,-1.00567731032603,"TA",-0.977434072894317,"Y",-0.751918199272585,-0.704241947620518,"160","RM","Norm","2Story",0.00886696917624241,0.67161444450103,86.5248226950355
432,"1Fam","None",-0.567590011190771,"TA","Y",-0.193039522430063,-0.604139961537753,"TA",-2.2122049892375,"N",-0.751918199272585,0.774868760287763,"50","RM","Feedr","1.5Fin",1.69744631665199,-0.636182502852783,66.69449081803
433,"TwnhsE","BrkFace",1.51512254883921,"TA","Y",-1.02855490022428,-0.286335519605799,"TA",-0.15425346199886,"Y",1.16289198572501,-0.160895156960333,"160","RM","Norm","2Story",0.00886696917624241,0.67161444450103,89.7435897435897
434,"1Fam","None",-0.567590011190771,"TA","Y",-0.612090578785057,0.168486406272866,"TA",-0.0139385851416802,"Y",-0.751918199272585,-0.160895156960333,"60","RL","Norm","2Story",-0.851977404046689,-0.636182502852783,112.84289276808
435,"Twnhs","None",-0.567590011190771,"TA","Y",-1.37776411385344,-1.68505566822847,"TA",-2.2122049892375,"Y",-0.0498211314401342,-0.704241947620518,"OTHERS","RM","Norm","SFoyer",-0.0242424297938703,0.623177520524963,128.571428571429
436,"1Fam","None",-0.567590011190771,"Gd","Y",-0.868177335446442,0.276958581064012,"Gd",0.3602344198108,"Y",0.508665172517497,0.216429003220351,"60","RL","PosN","2Story",-0.818868005076576,-0.539308654900649,127.633955448525
437,"1Fam","None",-0.567590011190771,"TA","Y",-1.1087436826132,-0.756381610367431,"TA",-0.15425346199886,"Y",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",1.69744631665199,1.68878984799844,103.756708407871
438,"1Fam","None",-0.567590011190771,"Gd","Y",-0.668998746932031,-1.16362802098682,"TA",-1.37031572809442,"Y",-0.751918199272585,-0.704241947620518,"OTHERS","RM","Norm","1.5Unf",1.49878992283132,-0.926804046709186,131.637168141593
439,"1Fam","None",-0.567590011190771,"TA","N",-1.21221307924406,-1.56326234916473,"Gd",-0.565843767446589,"P",-0.751918199272585,-0.704241947620518,"30","RL","Norm","1Story",1.92921210944278,-0.829930198757052,130.187319884726
440,"1Fam","None",-0.567590011190771,"TA","Y",-1.23808042840178,-0.607946002758495,"Gd",0.257336843448868,"Y",-0.751918199272585,-0.00996549288805968,"50","RL","Norm","1.5Fin",1.69744631665199,-0.733056350804918,91.9732441471572
441,"1Fam","Stone",0.540235818612412,"Ex","Y",3.20593015689378,1.68709685334891,"Ex",0.930848252363333,"Y",-0.751918199272585,0.382451633699852,"20","RL","Norm","1Story",-1.21618079271793,-1.12055174261345,197.01709064438
442,"Duplex","BrkFace",0.927974859043526,"TA","N",0.71749116792153,-0.143608973827975,"Fa",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"90","RL","Norm","1Story",0.538617352698046,1.4466052281181,81.9444444444444
443,"1Fam","None",-0.567590011190771,"TA","Y",-0.0895701257991997,0.109492767351365,"TA",-0.528426466951341,"P",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",1.36635232695087,-0.34556095899638,103.560076287349
444,"TwnhsE","BrkFace",-0.168772712461625,"Gd","Y",0.246705413251104,-0.489958724915494,"Gd",0.818596350877589,"Y",0.396967911725971,-0.46275448510488,"120","RL","Norm","1Story",-1.1499619947777,-1.07211481863739,137.122416534181
445,"1Fam","None",-0.567590011190771,"Gd","Y",-0.593983434374656,0.747004671825644,"Gd",0.0936361537821579,"Y",0.396967911725971,1.30312258454072,"60","RL","Norm","2Story",-0.752649207136351,-0.490871730924582,110.062893081761
446,"1Fam","None",-0.567590011190771,"TA","Y",1.36158816194865,0.330243158154399,"TA",0.0328330404773799,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.505507953727934,1.39816830414204,75.4884547069272
447,"1Fam","None",-0.567590011190771,"Gd","Y",1.87634841018719,0.708944259618224,"Gd",0.491194971544168,"Y",-0.751918199272585,-0.704241947620518,"20","RL","PosA","1Story",0.174413964026806,-0.829930198757052,100.635593220339
448,"1Fam","None",-0.567590011190771,"Gd","Y",-0.53448853131191,0.705138218397482,"Gd",-0.196347925056014,"Y",-0.0418427556693109,-0.704241947620518,"60","RL","Norm","2Story",-0.885086803016802,-0.68461942682885,105.991516436903
449,"1Fam","None",-0.567590011190771,"TA","Y",-0.989753876487706,-0.265402292891718,"TA",-1.28612680198011,"N",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",1.13458653416008,1.68878984799844,86.8459302325581
450,"1Fam","None",-0.567590011190771,"TA","Y",-1.25101410298063,-0.632685270693317,"TA",-0.771638920170453,"Y",-0.751918199272585,1.9521201400515,"50","RM","Norm","1.5Fin",0.770383145488836,-0.829930198757052,101.437024513948
451,"1Fam","None",-0.567590011190771,"TA","Y",-0.904391624267244,-1.33680289653058,"Gd",-0.949371097522881,"N",-0.751918199272585,1.00126325639617,"30","RM","Norm","1Story",1.36635232695087,-0.975240970685253,135.30135301353
452,"1Fam","None",-0.567590011190771,"TA","Y",0.958057515088286,0.033371942936526,"Gd",0.481840646420356,"Y",0.843756954892075,0.110778238369759,"20","RL","Norm","1Story",-0.123570626704209,0.477866748596761,182.648401826484
453,"1Fam","BrkFace",-0.334946586932103,"Gd","Y",-0.710386505584376,0.457745539049255,"TA",-0.238442388113168,"Y",0.396967911725971,1.13709995406122,"60","RL","Norm","2Story",-0.818868005076576,-0.587745578876716,116.173120728929
454,"1Fam","None",-0.567590011190771,"Gd","Y",-0.974233466993077,0.141844117727672,"Gd",0.949556902610957,"Y",-0.751918199272585,-0.251452955403697,"60","FV","Norm","2Story",-1.21618079271793,-1.12055174261345,132.075471698113
455,"Duplex","None",-0.567590011190771,"TA","Y",1.46247082366374,0.404460961958867,"TA",0.40700604542986,"Y",-0.751918199272585,-0.704241947620518,"90","RL","Norm","1Story",-0.156680025674321,0.429429824620694,108.796296296296
456,"1Fam","BrkFace",1.20493131649432,"TA","Y",0.205317654598759,-0.520407054681429,"TA",0.257336843448868,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.0573518287639831,0.574740596548895,141.304347826087
457,"1Fam","None",-0.567590011190771,"TA","N",-1.39328452334807,-0.326298952423589,"TA",0.187179405020278,"Y",-0.751918199272585,-0.704241947620518,"70","RM","Norm","2Story",1.82988391253244,1.68878984799844,72.9166666666667
458,"1Fam","None",-0.567590011190771,"TA","Y",1.29433305413859,0.280764622284754,"Gd",0.262014006010774,"Y",1.03523797339183,1.36349445016963,"20","RL","Norm","1Story",0.571726751668159,-0.442434806948515,153.938665063139
459,"1Fam","None",-0.567590011190771,"TA","Y",-0.852656925951813,0.286473684115867,"Gd",-1.14581192512293,"Y",0.779929948725489,0.246614936034805,"70","RM","Norm","2Story",1.53189932180143,-0.539308654900649,96.6386554621849
460,"1Fam","BrkCmn",0.324209781800791,"TA","Y",-0.474993628249164,-0.594624858485898,"Gd",-0.565843767446589,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",0.70416434754861,1.68878984799844,91.4380714879468
461,"1Fam","Stone",0.0417141952009795,"Gd","Y",-0.855243660867584,0.79838622830566,"TA",0.369588744934612,"Y",-0.751918199272585,1.55970301346359,"60","FV","RRAn","2Story",-1.24929019168804,-1.16898866658952,136.142118863049
